,AA,Int,CCplus_APCC_asAPCC,CCplus_PCC_asAPCC,CCplus_APCC_asPCC,CCplus_PCC_asPCC
2512,SQ,I6,0,0,0.008547009,0
2513,SR,I2_P,0,0,0,0
2514,SR,I3_P,0,0,0,0
2515,SR,I2_A,0,0,0,0
2516,SR,I3_A,0.007751938,0,0.009259259,0
2517,SR,I1,0,0,0,0
2518,SR,I4,0,0,0,0
2519,SR,I5,0,0,0,0
2520,SR,I6,0,0,0,0
2521,SS,I2_P,0.018691589,0,0.031007752,0.016759777
2522,SS,I3_P,0.018181818,0.013071895,0.038167939,0.02247191
2523,SS,I2_A,0,0,0,0
2524,SS,I3_A,0,0,0,0
2525,SS,I1,0.008403361,0.006451613,0,0
2526,SS,I4,0,0.006289308,0,0
2527,SS,I5,0,0,0,0
2528,SS,I6,0,0,0,0
2529,ST,I2_P,0.018691589,0,0,0
2530,ST,I3_P,0,0,0,0
2531,ST,I2_A,0,0,0,0
2532,ST,I3_A,0,0,0,0
2533,ST,I1,0,0.012903226,0,0
2534,ST,I4,0,0,0,0
2535,ST,I5,0,0,0,0
2536,ST,I6,0,0,0,0
2537,SV,I2_P,0,0.013071895,0,0
2538,SV,I3_P,0,0,0,0
2539,SV,I2_A,0.007751938,0,0.009259259,0
2540,SV,I3_A,0,0,0,0
2541,SV,I1,0,0,0.016806723,0
2542,SV,I4,0,0.012578616,0.016806723,0
2543,SV,I5,0,0.006369427,0.008403361,0
2544,SV,I6,0,0,0,0
2545,SW,I2_P,0,0,0,0
2546,SW,I3_P,0,0,0,0
2547,SW,I2_A,0,0,0,0
2548,SW,I3_A,0,0,0,0
2549,SW,I1,0,0,0,0
2550,SW,I4,0,0,0,0
2551,SW,I5,0,0,0,0
2552,SW,I6,0,0,0,0
2553,SY,I2_P,0,0,0,0
2554,SY,I3_P,0,0.013071895,0,0
2555,SY,I2_A,0,0.005649718,0,0.013071895
2556,SY,I3_A,0,0,0,0
2557,SY,I1,0,0,0,0
2558,SY,I4,0,0,0,0
2559,SY,I5,0,0,0,0
2560,SY,I6,0,0,0,0
2561,TA,I2_P,0,0,0,0
2562,TA,I3_P,0,0,0,0
2563,TA,I2_A,0.007751938,0,0.009259259,0
2564,TA,I3_A,0.015503876,0,0,0
2565,TA,I1,0,0,0,0
2566,TA,I4,0,0,0,0
2567,TA,I5,0,0,0,0.006410256
2568,TA,I6,0,0,0,0
2569,TC,I2_P,0,0,0,0
2570,TC,I3_P,0,0,0,0
2571,TC,I2_A,0,0.005649718,0.009259259,0.006535948
2572,TC,I3_A,0,0,0,0
2573,TC,I1,0,0,0,0
2574,TC,I4,0,0,0,0
2575,TC,I5,0,0,0,0
2576,TC,I6,0,0,0,0
2577,TD,I2_P,0,0,0,0
2578,TD,I3_P,0,0,0,0
2579,TD,I2_A,0,0,0,0
2580,TD,I3_A,0,0,0,0
2581,TD,I1,0,0,0,0
2582,TD,I4,0,0,0,0
2583,TD,I5,0,0,0,0
2584,TD,I6,0,0,0,0
2585,TE,I2_P,0,0,0,0
2586,TE,I3_P,0,0,0,0
2587,TE,I2_A,0.007751938,0,0,0
2588,TE,I3_A,0,0,0,0
2589,TE,I1,0,0,0,0
2590,TE,I4,0,0,0,0
2591,TE,I5,0,0,0,0
2592,TE,I6,0,0.006369427,0,0
2593,TF,I2_P,0,0,0,0
2594,TF,I3_P,0,0,0,0
2595,TF,I2_A,0,0,0,0
2596,TF,I3_A,0,0,0,0
2597,TF,I1,0,0,0,0
2598,TF,I4,0,0,0,0
2599,TF,I5,0,0,0,0
2600,TF,I6,0,0,0,0
2601,TG,I2_P,0,0,0,0
2602,TG,I3_P,0,0,0,0
2603,TG,I2_A,0,0,0,0
2604,TG,I3_A,0,0,0,0
2605,TG,I1,0,0,0,0
2606,TG,I4,0,0,0,0
2607,TG,I5,0,0,0,0
2608,TG,I6,0,0,0,0
2609,TH,I2_P,0,0,0,0
2610,TH,I3_P,0,0,0,0
2611,TH,I2_A,0.007751938,0,0,0
2612,TH,I3_A,0,0,0,0
2613,TH,I1,0,0,0,0
2614,TH,I4,0,0,0,0
2615,TH,I5,0,0,0,0
2616,TH,I6,0,0,0,0
2617,TI,I2_P,0,0,0,0
2618,TI,I3_P,0,0,0,0
2619,TI,I2_A,0,0.005649718,0,0
2620,TI,I3_A,0,0.005649718,0,0
2621,TI,I1,0,0,0,0
2622,TI,I4,0,0,0,0
2623,TI,I5,0,0.012738854,0,0
2624,TI,I6,0,0,0.008547009,0.006329114
2625,TK,I2_P,0,0,0,0
2626,TK,I3_P,0,0,0,0
2627,TK,I2_A,0,0,0,0
2628,TK,I3_A,0.007751938,0.011299435,0,0
2629,TK,I1,0,0,0,0
2630,TK,I4,0,0,0,0
2631,TK,I5,0,0,0,0
2632,TK,I6,0,0,0,0
2633,TL,I2_P,0,0,0,0
2634,TL,I3_P,0,0,0,0
2635,TL,I2_A,0.007751938,0.016949153,0.009259259,0.019607843
2636,TL,I3_A,0,0.016949153,0.009259259,0.032679739
2637,TL,I1,0,0,0,0
2638,TL,I4,0,0,0,0
2639,TL,I5,0,0.012738854,0.008403361,0.025641026
2640,TL,I6,0.016806723,0.031847134,0,0.006329114
2641,TM,I2_P,0,0,0,0
2642,TM,I3_P,0,0,0,0
2643,TM,I2_A,0,0,0,0
2644,TM,I3_A,0,0,0,0
2645,TM,I1,0,0,0,0
2646,TM,I4,0,0,0,0
2647,TM,I5,0.008547009,0,0,0.006410256
2648,TM,I6,0,0,0,0.006329114
2649,TN,I2_P,0,0,0,0
2650,TN,I3_P,0,0,0,0
2651,TN,I2_A,0,0,0,0
2652,TN,I3_A,0,0.005649718,0,0
2653,TN,I1,0,0,0,0
2654,TN,I4,0,0,0,0
2655,TN,I5,0,0,0,0
2656,TN,I6,0,0,0,0.018987342
2657,TP,I2_P,0,0,0,0
2658,TP,I3_P,0,0,0,0
2659,TP,I2_A,0,0,0,0
2660,TP,I3_A,0,0,0,0
2661,TP,I1,0,0,0,0
2662,TP,I4,0,0,0,0
2663,TP,I5,0,0,0,0
2664,TP,I6,0,0,0,0
2665,TQ,I2_P,0,0,0,0
2666,TQ,I3_P,0,0,0,0
2667,TQ,I2_A,0,0,0,0.006535948
2668,TQ,I3_A,0.007751938,0,0,0
2669,TQ,I1,0,0,0,0
2670,TQ,I4,0,0,0,0
2671,TQ,I5,0,0,0.008403361,0.006410256
2672,TQ,I6,0,0,0,0
2673,TR,I2_P,0,0,0,0
2674,TR,I3_P,0,0,0,0
2675,TR,I2_A,0,0,0,0
2676,TR,I3_A,0.007751938,0,0.009259259,0
2677,TR,I1,0,0,0,0
2678,TR,I4,0,0,0,0
2679,TR,I5,0.008547009,0,0,0
2680,TR,I6,0,0,0,0
2681,TS,I2_P,0,0,0,0
2682,TS,I3_P,0,0,0,0
2683,TS,I2_A,0,0,0,0
2684,TS,I3_A,0,0,0,0
2685,TS,I1,0,0,0,0
2686,TS,I4,0,0,0,0
2687,TS,I5,0,0.006369427,0,0
2688,TS,I6,0.008403361,0,0,0
2689,TT,I2_P,0.009345794,0.013071895,0.031007752,0.027932961
2690,TT,I3_P,0,0.006535948,0.038167939,0.039325843
2691,TT,I2_A,0,0,0,0
2692,TT,I3_A,0,0,0,0
2693,TT,I1,0,0.012903226,0,0
2694,TT,I4,0.016806723,0,0,0
2695,TT,I5,0,0.006369427,0,0
2696,TT,I6,0,0,0.008547009,0
2697,TV,I2_P,0,0.013071895,0,0
2698,TV,I3_P,0,0,0,0
2699,TV,I2_A,0,0,0,0
2700,TV,I3_A,0,0,0,0.006535948
2701,TV,I1,0,0,0,0
2702,TV,I4,0,0,0,0
2703,TV,I5,0,0.006369427,0,0
2704,TV,I6,0,0.006369427,0,0.012658228
2705,TW,I2_P,0,0,0,0
2706,TW,I3_P,0,0,0,0
2707,TW,I2_A,0,0,0,0
2708,TW,I3_A,0,0,0.009259259,0
2709,TW,I1,0,0,0,0
2710,TW,I4,0,0,0,0
2711,TW,I5,0,0,0,0
2712,TW,I6,0,0,0,0
2713,TY,I2_P,0,0,0,0
2714,TY,I3_P,0,0,0,0
2715,TY,I2_A,0,0,0,0
2716,TY,I3_A,0,0,0,0
2717,TY,I1,0,0,0,0
2718,TY,I4,0,0,0,0
2719,TY,I5,0,0,0,0
2720,TY,I6,0,0.006369427,0,0
2721,VA,I2_P,0,0,0,0
2722,VA,I3_P,0,0,0,0
2723,VA,I2_A,0.007751938,0.02259887,0.018518519,0
2724,VA,I3_A,0.007751938,0.011299435,0.009259259,0
2725,VA,I1,0,0,0,0
2726,VA,I4,0,0,0,0
2727,VA,I5,0.008547009,0,0,0
2728,VA,I6,0.008403361,0.01910828,0,0.025316456
2729,VC,I2_P,0,0,0,0
2730,VC,I3_P,0,0,0,0
2731,VC,I2_A,0,0,0,0
2732,VC,I3_A,0,0,0,0
2733,VC,I1,0,0,0,0
2734,VC,I4,0,0,0,0
2735,VC,I5,0,0,0.008403361,0
2736,VC,I6,0,0,0,0
2737,VD,I2_P,0,0,0,0
2738,VD,I3_P,0,0,0,0
2739,VD,I2_A,0,0,0,0
2740,VD,I3_A,0,0,0,0
2741,VD,I1,0,0,0,0
2742,VD,I4,0,0,0,0
2743,VD,I5,0,0,0,0
2744,VD,I6,0,0,0.008547009,0
2745,VE,I2_P,0,0,0,0
2746,VE,I3_P,0,0,0,0
2747,VE,I2_A,0.023255814,0.011299435,0.009259259,0.013071895
2748,VE,I3_A,0,0,0,0
2749,VE,I1,0,0,0,0
2750,VE,I4,0,0,0,0
2751,VE,I5,0,0,0,0
2752,VE,I6,0.008403361,0,0,0
2753,VF,I2_P,0,0,0,0
2754,VF,I3_P,0,0,0,0
2755,VF,I2_A,0,0.005649718,0,0
2756,VF,I3_A,0,0,0.009259259,0.006535948
2757,VF,I1,0,0,0,0
2758,VF,I4,0,0,0,0
2759,VF,I5,0,0,0,0
2760,VF,I6,0,0,0,0
2761,VG,I2_P,0,0,0,0
2762,VG,I3_P,0,0,0,0
2763,VG,I2_A,0,0,0,0
2764,VG,I3_A,0,0,0,0
2765,VG,I1,0,0,0,0
2766,VG,I4,0,0,0,0
2767,VG,I5,0,0,0,0
2768,VG,I6,0,0,0,0
2769,VH,I2_P,0,0,0,0
2770,VH,I3_P,0,0,0,0
2771,VH,I2_A,0,0.005649718,0,0
2772,VH,I3_A,0.007751938,0,0,0
2773,VH,I1,0,0,0,0
2774,VH,I4,0,0,0,0
2775,VH,I5,0.008547009,0,0,0
2776,VH,I6,0.008403361,0,0,0
2777,VI,I2_P,0,0,0,0
2778,VI,I3_P,0,0,0,0
2779,VI,I2_A,0.007751938,0.011299435,0.009259259,0.006535948
2780,VI,I3_A,0.015503876,0.005649718,0,0
2781,VI,I1,0,0,0,0
2782,VI,I4,0,0,0,0
2783,VI,I5,0.017094017,0,0,0
2784,VI,I6,0,0,0,0.006329114
2785,VK,I2_P,0,0,0,0
2786,VK,I3_P,0,0,0,0
2787,VK,I2_A,0.007751938,0.005649718,0,0.006535948
2788,VK,I3_A,0.007751938,0.011299435,0,0
2789,VK,I1,0,0,0,0
2790,VK,I4,0,0,0,0
2791,VK,I5,0,0,0,0
2792,VK,I6,0,0.006369427,0,0
2793,VL,I2_P,0,0,0,0
2794,VL,I3_P,0,0,0,0
2795,VL,I2_A,0.015503876,0.101694915,0.037037037,0.137254902
2796,VL,I3_A,0,0.016949153,0.027777778,0.026143791
2797,VL,I1,0,0,0,0
2798,VL,I4,0,0,0,0
2799,VL,I5,0.017094017,0,0.033613445,0.006410256
2800,VL,I6,0.025210084,0.006369427,0.008547009,0.006329114
2801,VM,I2_P,0,0,0,0
2802,VM,I3_P,0,0,0,0
2803,VM,I2_A,0,0.005649718,0,0
2804,VM,I3_A,0,0,0,0.006535948
2805,VM,I1,0,0,0,0
2806,VM,I4,0,0,0,0
2807,VM,I5,0.008547009,0,0.008403361,0
2808,VM,I6,0.008403361,0,0.017094017,0.006329114
2809,VN,I2_P,0,0,0,0
2810,VN,I3_P,0,0,0,0
2811,VN,I2_A,0,0,0,0
2812,VN,I3_A,0.007751938,0.005649718,0,0
2813,VN,I1,0,0,0,0
2814,VN,I4,0,0,0,0
2815,VN,I5,0,0,0,0
2816,VN,I6,0,0,0,0
2817,VP,I2_P,0,0,0,0
2818,VP,I3_P,0,0,0,0
2819,VP,I2_A,0,0,0,0
2820,VP,I3_A,0,0,0,0
2821,VP,I1,0,0,0,0
2822,VP,I4,0,0,0,0
2823,VP,I5,0,0,0,0
2824,VP,I6,0,0,0,0
2825,VQ,I2_P,0,0,0,0
2826,VQ,I3_P,0,0,0,0
2827,VQ,I2_A,0.007751938,0,0,0
2828,VQ,I3_A,0.015503876,0,0,0
2829,VQ,I1,0,0,0,0
2830,VQ,I4,0,0,0,0
2831,VQ,I5,0,0,0,0
2832,VQ,I6,0.008403361,0,0.008547009,0
2833,VR,I2_P,0,0,0,0
2834,VR,I3_P,0,0,0,0
2835,VR,I2_A,0,0,0.009259259,0
2836,VR,I3_A,0.007751938,0,0.018518519,0
2837,VR,I1,0,0,0,0
2838,VR,I4,0,0,0,0
2839,VR,I5,0,0,0,0
2840,VR,I6,0,0,0.008547009,0
2841,VS,I2_P,0,0,0,0
2842,VS,I3_P,0,0,0,0
2843,VS,I2_A,0,0,0,0
2844,VS,I3_A,0.007751938,0,0.009259259,0
2845,VS,I1,0,0,0,0
2846,VS,I4,0,0,0,0
2847,VS,I5,0,0,0,0
2848,VS,I6,0.008403361,0,0,0
2849,VT,I2_P,0,0,0,0
2850,VT,I3_P,0,0,0,0
2851,VT,I2_A,0,0,0,0.006535948
2852,VT,I3_A,0,0,0,0
2853,VT,I1,0,0,0,0
2854,VT,I4,0,0,0,0
2855,VT,I5,0,0,0,0
2856,VT,I6,0,0,0.008547009,0
2857,VV,I2_P,0.028037383,0.045751634,0.069767442,0.17877095
2858,VV,I3_P,0.009090909,0.006535948,0.076335878,0.050561798
2859,VV,I2_A,0,0,0,0
2860,VV,I3_A,0,0,0,0
2861,VV,I1,0,0,0.008403361,0
2862,VV,I4,0.008403361,0.006289308,0.008403361,0
2863,VV,I5,0,0.006369427,0.008403361,0
2864,VV,I6,0,0.012738854,0.017094017,0
2865,VW,I2_P,0,0,0,0
2866,VW,I3_P,0,0,0,0
2867,VW,I2_A,0,0,0,0
2868,VW,I3_A,0,0,0,0
2869,VW,I1,0,0,0,0
2870,VW,I4,0,0,0,0
2871,VW,I5,0,0,0,0
2872,VW,I6,0,0,0,0
2873,VY,I2_P,0,0,0,0
2874,VY,I3_P,0,0,0,0
2875,VY,I2_A,0,0.011299435,0,0
2876,VY,I3_A,0,0,0,0
2877,VY,I1,0,0,0,0
2878,VY,I4,0,0.012578616,0,0
2879,VY,I5,0,0,0,0
2880,VY,I6,0,0,0,0
2881,WA,I2_P,0,0,0,0
2882,WA,I3_P,0,0,0,0
2883,WA,I2_A,0,0,0,0
2884,WA,I3_A,0,0,0,0
2885,WA,I1,0,0,0,0
2886,WA,I4,0,0,0,0
2887,WA,I5,0,0.006369427,0,0
2888,WA,I6,0,0,0,0
2889,WC,I2_P,0,0,0,0
2890,WC,I3_P,0,0,0,0
2891,WC,I2_A,0,0,0,0
2892,WC,I3_A,0,0,0,0
2893,WC,I1,0,0,0,0
2894,WC,I4,0,0,0,0
2895,WC,I5,0,0,0,0
2896,WC,I6,0,0,0,0
2897,WD,I2_P,0,0,0,0
2898,WD,I3_P,0,0,0,0
2899,WD,I2_A,0,0,0,0
2900,WD,I3_A,0,0,0,0
2901,WD,I1,0,0,0,0
2902,WD,I4,0,0,0,0
2903,WD,I5,0,0,0,0
2904,WD,I6,0,0,0,0
2905,WE,I2_P,0,0,0,0
2906,WE,I3_P,0,0,0,0
2907,WE,I2_A,0,0,0,0
2908,WE,I3_A,0,0,0,0
2909,WE,I1,0,0,0,0
2910,WE,I4,0,0,0,0
2911,WE,I5,0,0,0,0
2912,WE,I6,0,0,0,0
2913,WF,I2_P,0,0,0,0
2914,WF,I3_P,0,0,0,0
2915,WF,I2_A,0,0,0,0
2916,WF,I3_A,0,0,0,0
2917,WF,I1,0,0,0,0
2918,WF,I4,0,0,0,0
2919,WF,I5,0,0,0,0.006410256
2920,WF,I6,0,0,0,0
2921,WG,I2_P,0,0,0,0
2922,WG,I3_P,0,0,0,0
2923,WG,I2_A,0,0,0,0
2924,WG,I3_A,0,0,0,0
2925,WG,I1,0,0,0,0
2926,WG,I4,0,0,0,0
2927,WG,I5,0,0,0,0
2928,WG,I6,0,0,0,0
2929,WH,I2_P,0,0,0,0
2930,WH,I3_P,0,0,0,0
2931,WH,I2_A,0,0,0,0
2932,WH,I3_A,0,0,0,0
2933,WH,I1,0,0,0,0
2934,WH,I4,0,0,0,0
2935,WH,I5,0,0,0,0
2936,WH,I6,0,0,0,0
2937,WI,I2_P,0,0,0,0
2938,WI,I3_P,0,0,0,0
2939,WI,I2_A,0,0,0,0
2940,WI,I3_A,0,0,0,0
2941,WI,I1,0,0,0,0
2942,WI,I4,0,0,0,0
2943,WI,I5,0,0,0,0
2944,WI,I6,0,0,0,0
2945,WK,I2_P,0,0,0,0
2946,WK,I3_P,0,0,0,0
2947,WK,I2_A,0,0,0,0
2948,WK,I3_A,0,0,0,0
2949,WK,I1,0,0,0,0
2950,WK,I4,0,0,0,0
2951,WK,I5,0,0,0,0
2952,WK,I6,0,0,0,0
2953,WL,I2_P,0,0,0,0
2954,WL,I3_P,0,0,0,0
2955,WL,I2_A,0.007751938,0,0,0
2956,WL,I3_A,0,0,0,0
2957,WL,I1,0,0,0,0
2958,WL,I4,0,0,0,0
2959,WL,I5,0,0,0,0
2960,WL,I6,0,0,0,0
2961,WM,I2_P,0,0,0,0
2962,WM,I3_P,0,0,0,0
2963,WM,I2_A,0,0,0,0
2964,WM,I3_A,0,0,0,0
2965,WM,I1,0,0,0,0
2966,WM,I4,0,0,0,0
2967,WM,I5,0,0,0,0
2968,WM,I6,0,0,0,0
2969,WN,I2_P,0,0,0,0
2970,WN,I3_P,0,0,0,0
2971,WN,I2_A,0,0,0,0
2972,WN,I3_A,0,0,0,0
2973,WN,I1,0,0,0,0
2974,WN,I4,0,0,0,0
2975,WN,I5,0,0,0,0
2976,WN,I6,0,0,0,0
2977,WP,I2_P,0,0,0,0
2978,WP,I3_P,0,0,0,0
2979,WP,I2_A,0,0,0,0
2980,WP,I3_A,0,0,0,0
2981,WP,I1,0,0,0,0
2982,WP,I4,0,0,0,0
2983,WP,I5,0,0,0,0
2984,WP,I6,0,0,0,0
2985,WQ,I2_P,0,0,0,0
2986,WQ,I3_P,0,0,0,0
2987,WQ,I2_A,0,0,0,0
2988,WQ,I3_A,0,0,0,0
2989,WQ,I1,0,0,0,0
2990,WQ,I4,0,0,0,0
2991,WQ,I5,0,0,0,0
2992,WQ,I6,0,0,0,0
2993,WR,I2_P,0,0,0,0
2994,WR,I3_P,0,0,0,0
2995,WR,I2_A,0,0,0,0
2996,WR,I3_A,0,0,0,0
2997,WR,I1,0,0,0,0
2998,WR,I4,0,0,0,0
2999,WR,I5,0,0,0,0
3000,WR,I6,0,0,0,0
3001,WS,I2_P,0,0,0,0
3002,WS,I3_P,0,0,0,0
3003,WS,I2_A,0,0,0,0
3004,WS,I3_A,0,0,0,0
3005,WS,I1,0,0,0,0
3006,WS,I4,0,0,0,0
3007,WS,I5,0,0,0,0
3008,WS,I6,0,0,0,0
3009,WT,I2_P,0,0,0,0
3010,WT,I3_P,0,0,0,0
3011,WT,I2_A,0,0,0.009259259,0
3012,WT,I3_A,0,0,0,0
3013,WT,I1,0,0,0,0
3014,WT,I4,0,0,0,0
3015,WT,I5,0,0,0,0
3016,WT,I6,0,0,0,0
3017,WV,I2_P,0,0,0,0
3018,WV,I3_P,0,0,0,0
3019,WV,I2_A,0,0,0,0
3020,WV,I3_A,0,0,0,0
3021,WV,I1,0,0,0,0
3022,WV,I4,0,0,0,0
3023,WV,I5,0,0,0,0
3024,WV,I6,0,0,0,0
3025,WW,I2_P,0,0,0.007751938,0
3026,WW,I3_P,0,0,0,0
3027,WW,I2_A,0,0,0,0
3028,WW,I3_A,0,0,0,0
3029,WW,I1,0,0,0,0
3030,WW,I4,0,0,0,0
3031,WW,I5,0,0,0,0
3032,WW,I6,0,0,0,0
3033,WY,I2_P,0,0,0,0
3034,WY,I3_P,0,0,0,0
3035,WY,I2_A,0,0,0,0
3036,WY,I3_A,0,0,0,0
3037,WY,I1,0,0,0,0
3038,WY,I4,0,0,0,0
3039,WY,I5,0,0,0,0
3040,WY,I6,0,0,0,0
3041,YA,I2_P,0,0,0,0
3042,YA,I3_P,0,0,0,0
3043,YA,I2_A,0,0,0,0
3044,YA,I3_A,0,0,0,0
3045,YA,I1,0,0,0,0
3046,YA,I4,0,0,0,0
3047,YA,I5,0,0,0,0
3048,YA,I6,0,0,0,0
3049,YC,I2_P,0,0,0,0
3050,YC,I3_P,0,0,0,0
3051,YC,I2_A,0,0,0,0
3052,YC,I3_A,0,0,0,0
3053,YC,I1,0,0,0,0
3054,YC,I4,0,0,0,0
3055,YC,I5,0,0,0,0
3056,YC,I6,0,0,0,0
3057,YD,I2_P,0,0,0,0
3058,YD,I3_P,0,0,0,0
3059,YD,I2_A,0,0,0,0
3060,YD,I3_A,0,0,0,0
3061,YD,I1,0,0,0,0
3062,YD,I4,0,0,0,0
3063,YD,I5,0,0,0,0
3064,YD,I6,0,0,0,0
3065,YE,I2_P,0,0,0,0
3066,YE,I3_P,0,0,0,0
3067,YE,I2_A,0,0,0,0
3068,YE,I3_A,0,0,0,0
3069,YE,I1,0,0,0,0
3070,YE,I4,0,0,0,0
3071,YE,I5,0,0,0,0
3072,YE,I6,0,0.006369427,0,0.006329114
3073,YF,I2_P,0,0,0,0
3074,YF,I3_P,0,0,0,0
3075,YF,I2_A,0,0,0,0.006535948
3076,YF,I3_A,0,0,0,0
3077,YF,I1,0,0,0,0
3078,YF,I4,0,0,0,0
3079,YF,I5,0,0,0,0
3080,YF,I6,0,0,0,0
3081,YG,I2_P,0,0,0,0
3082,YG,I3_P,0,0,0,0
3083,YG,I2_A,0,0,0,0
3084,YG,I3_A,0,0,0,0
3085,YG,I1,0,0,0,0
3086,YG,I4,0,0,0,0
3087,YG,I5,0,0,0,0
3088,YG,I6,0,0,0,0
3089,YH,I2_P,0,0,0,0
3090,YH,I3_P,0,0,0,0
3091,YH,I2_A,0,0,0,0
3092,YH,I3_A,0,0,0,0
3093,YH,I1,0,0,0,0
3094,YH,I4,0,0,0,0
3095,YH,I5,0,0,0,0
3096,YH,I6,0,0,0,0
3097,YI,I2_P,0,0,0,0
3098,YI,I3_P,0,0,0,0
3099,YI,I2_A,0.007751938,0,0,0.006535948
3100,YI,I3_A,0,0.005649718,0.009259259,0.006535948
3101,YI,I1,0,0,0,0
3102,YI,I4,0,0,0,0
3103,YI,I5,0,0,0,0
3104,YI,I6,0,0,0,0.006329114
3105,YK,I2_P,0,0,0,0
3106,YK,I3_P,0,0,0,0
3107,YK,I2_A,0,0,0,0
3108,YK,I3_A,0,0,0,0
3109,YK,I1,0,0,0,0
3110,YK,I4,0,0,0,0
3111,YK,I5,0,0,0,0
3112,YK,I6,0,0,0,0
3113,YL,I2_P,0,0,0,0
3114,YL,I3_P,0,0,0,0
3115,YL,I2_A,0,0.016949153,0.009259259,0
3116,YL,I3_A,0,0.011299435,0,0.006535948
3117,YL,I1,0,0,0,0
3118,YL,I4,0,0,0,0
3119,YL,I5,0,0,0,0
3120,YL,I6,0,0.012738854,0,0
3121,YM,I2_P,0,0,0,0
3122,YM,I3_P,0,0,0,0
3123,YM,I2_A,0,0,0,0
3124,YM,I3_A,0,0,0,0
3125,YM,I1,0,0,0,0
3126,YM,I4,0,0,0,0
3127,YM,I5,0,0,0,0
3128,YM,I6,0,0,0,0
3129,YN,I2_P,0,0,0,0
3130,YN,I3_P,0,0,0,0
3131,YN,I2_A,0,0,0,0
3132,YN,I3_A,0,0.005649718,0,0.006535948
3133,YN,I1,0,0,0,0
3134,YN,I4,0,0,0,0
3135,YN,I5,0,0,0,0
3136,YN,I6,0,0,0,0.006329114
3137,YP,I2_P,0,0,0,0
3138,YP,I3_P,0,0,0,0
3139,YP,I2_A,0,0,0,0
3140,YP,I3_A,0,0,0,0
3141,YP,I1,0,0,0,0
3142,YP,I4,0,0,0,0
3143,YP,I5,0,0,0,0
3144,YP,I6,0,0,0,0
3145,YQ,I2_P,0,0,0,0
3146,YQ,I3_P,0,0,0,0
3147,YQ,I2_A,0,0,0,0
3148,YQ,I3_A,0,0,0,0
3149,YQ,I1,0,0,0,0
3150,YQ,I4,0,0,0,0
3151,YQ,I5,0,0,0,0
3152,YQ,I6,0,0,0,0
3153,YR,I2_P,0,0,0,0
3154,YR,I3_P,0,0,0,0
3155,YR,I2_A,0,0,0,0
3156,YR,I3_A,0.007751938,0,0,0.006535948
3157,YR,I1,0,0,0,0
3158,YR,I4,0,0,0,0
3159,YR,I5,0,0,0,0
3160,YR,I6,0,0,0,0
3161,YS,I2_P,0,0,0,0
3162,YS,I3_P,0,0,0,0
3163,YS,I2_A,0,0,0,0
3164,YS,I3_A,0,0.005649718,0,0.013071895
3165,YS,I1,0,0,0,0
3166,YS,I4,0,0,0,0
3167,YS,I5,0,0,0,0
3168,YS,I6,0,0,0,0
3169,YT,I2_P,0,0,0,0
3170,YT,I3_P,0,0,0,0
3171,YT,I2_A,0,0,0,0
3172,YT,I3_A,0,0,0,0
3173,YT,I1,0,0,0,0
3174,YT,I4,0,0,0,0
3175,YT,I5,0,0,0,0
3176,YT,I6,0,0,0,0
3177,YV,I2_P,0,0,0,0
3178,YV,I3_P,0,0,0,0
3179,YV,I2_A,0,0,0,0
3180,YV,I3_A,0,0.011299435,0,0
3181,YV,I1,0,0,0,0
3182,YV,I4,0,0,0,0
3183,YV,I5,0,0,0,0
3184,YV,I6,0,0,0,0
3185,YW,I2_P,0,0,0,0
3186,YW,I3_P,0,0,0,0
3187,YW,I2_A,0,0,0,0
3188,YW,I3_A,0,0,0,0
3189,YW,I1,0,0,0,0
3190,YW,I4,0,0,0,0
3191,YW,I5,0,0,0,0
3192,YW,I6,0,0,0,0
3193,YY,I2_P,0,0,0.007751938,0.016759777
3194,YY,I3_P,0,0,0.007633588,0.039325843
3195,YY,I2_A,0,0,0,0.006535948
3196,YY,I3_A,0,0,0,0.006535948
3197,YY,I1,0,0,0,0
3198,YY,I4,0,0.006289308,0,0
3199,YY,I5,0,0,0,0
3200,YY,I6,0,0,0,0
3201,Sum,I2_P,1,1,1,1
3202,Sum,I3_P,1,1,1,1
3203,Sum,I2_A,1,1,1,1
3204,Sum,I3_A,1,1,1,1
3205,Sum,I1,1,1,1,1
3206,Sum,I4,1,1,1,1
3207,Sum,I5,1,1,1,1
3208,Sum,I6,1,1,1,1
